data,concelho,var,n
2012/4 Trimestre,Loures,Preço de Venda / m2,1050
2012/4 Trimestre,Mafra,Preço de Venda / m2,773
2012/4 Trimestre,Oeiras,Preço de Venda / m2,1277
2012/4 Trimestre,Sintra,Preço de Venda / m2,787
2012/4 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1084
2012/4 Trimestre,Amadora,Preço de Venda / m2,1085
2012/4 Trimestre,Odivelas,Preço de Venda / m2,922
2012/4 Trimestre,Almada,Preço de Venda / m2,867
2012/4 Trimestre,Seixal,Preço de Venda / m2,882
2012/4 Trimestre,Sesimbra,Preço de Venda / m2,671
2012/4 Trimestre,Setúbal,Preço de Venda / m2,627
2012/4 Trimestre,Maia,Preço de Venda / m2,703
2012/4 Trimestre,Matosinhos,Preço de Venda / m2,1132
2012/4 Trimestre,Porto,Preço de Venda / m2,1181
2012/4 Trimestre,Póvoa de Varzim,Preço de Venda / m2,904
2012/4 Trimestre,Valongo,Preço de Venda / m2,521
2012/4 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,862
2012/4 Trimestre,Cascais,Fogos Vendidos,317
2012/4 Trimestre,Lisboa,Fogos Vendidos,1223
2012/4 Trimestre,Loures,Fogos Vendidos,215
2012/4 Trimestre,Mafra,Fogos Vendidos,114
2012/4 Trimestre,Oeiras,Fogos Vendidos,236
2012/4 Trimestre,Sintra,Fogos Vendidos,611
2012/4 Trimestre,Vila Franca de Xira,Fogos Vendidos,202
2012/4 Trimestre,Amadora,Fogos Vendidos,243
2012/4 Trimestre,Odivelas,Fogos Vendidos,143
2012/4 Trimestre,Maia,Fogos Vendidos,272
2012/4 Trimestre,Matosinhos,Fogos Vendidos,338
2012/4 Trimestre,Porto,Fogos Vendidos,718
2012/4 Trimestre,Póvoa de Varzim,Fogos Vendidos,154
2012/4 Trimestre,Valongo,Fogos Vendidos,167
2012/4 Trimestre,Vila Nova de Gaia,Fogos Vendidos,526
2012/4 Trimestre,Almada,Fogos Vendidos,271
2012/4 Trimestre,Barreiro,Fogos Vendidos,108
2012/4 Trimestre,Moita,Fogos Vendidos,96
2012/4 Trimestre,Seixal,Fogos Vendidos,253
2012/4 Trimestre,Sesimbra,Fogos Vendidos,116
2012/4 Trimestre,Setúbal,Fogos Vendidos,259
2013/1 Trimestre,Cascais,Preço de Venda / m2,1393
2013/1 Trimestre,Lisboa,Preço de Venda / m2,1558
2013/1 Trimestre,Loures,Preço de Venda / m2,1043
2013/1 Trimestre,Mafra,Preço de Venda / m2,797
2013/1 Trimestre,Oeiras,Preço de Venda / m2,1239
2013/1 Trimestre,Sintra,Preço de Venda / m2,882
2013/1 Trimestre,Vila Franca de Xira,Preço de Venda / m2,720
2013/1 Trimestre,Amadora,Preço de Venda / m2,981
2013/1 Trimestre,Odivelas,Preço de Venda / m2,1032
2013/1 Trimestre,Almada,Preço de Venda / m2,854
2013/1 Trimestre,Barreiro,Preço de Venda / m2,747
2013/1 Trimestre,Montijo,Preço de Venda / m2,587
2013/1 Trimestre,Palmela,Preço de Venda / m2,625
2013/1 Trimestre,Seixal,Preço de Venda / m2,770
2013/1 Trimestre,Setúbal,Preço de Venda / m2,633
2013/1 Trimestre,Maia,Preço de Venda / m2,791
2013/1 Trimestre,Matosinhos,Preço de Venda / m2,865
2013/1 Trimestre,Porto,Preço de Venda / m2,1129
2013/1 Trimestre,Valongo,Preço de Venda / m2,497
2013/1 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,826
2013/1 Trimestre,Cascais,Fogos Vendidos,236
2013/1 Trimestre,Lisboa,Fogos Vendidos,938
2013/1 Trimestre,Loures,Fogos Vendidos,187
2013/1 Trimestre,Mafra,Fogos Vendidos,114
2013/1 Trimestre,Oeiras,Fogos Vendidos,207
2013/1 Trimestre,Sintra,Fogos Vendidos,464
2013/1 Trimestre,Vila Franca de Xira,Fogos Vendidos,152
2013/1 Trimestre,Amadora,Fogos Vendidos,172
2013/1 Trimestre,Odivelas,Fogos Vendidos,146
2013/1 Trimestre,Maia,Fogos Vendidos,190
2013/1 Trimestre,Matosinhos,Fogos Vendidos,241
2013/1 Trimestre,Porto,Fogos Vendidos,590
2013/1 Trimestre,Valongo,Fogos Vendidos,144
2013/1 Trimestre,Vila Nova de Gaia,Fogos Vendidos,513
2013/1 Trimestre,Almada,Fogos Vendidos,396
2013/1 Trimestre,Barreiro,Fogos Vendidos,86
2013/1 Trimestre,Montijo,Fogos Vendidos,70
2013/1 Trimestre,Palmela,Fogos Vendidos,97
2013/1 Trimestre,Seixal,Fogos Vendidos,204
2013/1 Trimestre,Setúbal,Fogos Vendidos,161
2013/2 Trimestre,Cascais,Preço de Venda / m2,1340
2013/2 Trimestre,Lisboa,Preço de Venda / m2,1658
2013/2 Trimestre,Loures,Preço de Venda / m2,1397
2013/2 Trimestre,Mafra,Preço de Venda / m2,849
2013/2 Trimestre,Oeiras,Preço de Venda / m2,1146
2013/2 Trimestre,Sintra,Preço de Venda / m2,817
2013/2 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1028
2013/2 Trimestre,Amadora,Preço de Venda / m2,911
2013/2 Trimestre,Odivelas,Preço de Venda / m2,917
2013/2 Trimestre,Alcochete,Preço de Venda / m2,829
2013/2 Trimestre,Almada,Preço de Venda / m2,855
2013/2 Trimestre,Barreiro,Preço de Venda / m2,626
2013/2 Trimestre,Montijo,Preço de Venda / m2,805
2013/2 Trimestre,Seixal,Preço de Venda / m2,886
2013/2 Trimestre,Sesimbra,Preço de Venda / m2,759
2013/2 Trimestre,Setúbal,Preço de Venda / m2,608
2013/2 Trimestre,Maia,Preço de Venda / m2,682
2013/2 Trimestre,Matosinhos,Preço de Venda / m2,1027
2013/2 Trimestre,Porto,Preço de Venda / m2,1090
2013/2 Trimestre,Póvoa de Varzim,Preço de Venda / m2,857
2013/2 Trimestre,Valongo,Preço de Venda / m2,478
2013/2 Trimestre,Vila do Conde,Preço de Venda / m2,776
2013/2 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,932
2013/2 Trimestre,Cascais,Fogos Vendidos,337
2013/2 Trimestre,Lisboa,Fogos Vendidos,1389
2013/2 Trimestre,Loures,Fogos Vendidos,240
2013/2 Trimestre,Mafra,Fogos Vendidos,119
2013/2 Trimestre,Oeiras,Fogos Vendidos,240
2013/2 Trimestre,Sintra,Fogos Vendidos,604
2013/2 Trimestre,Vila Franca de Xira,Fogos Vendidos,228
2013/2 Trimestre,Amadora,Fogos Vendidos,266
2013/2 Trimestre,Odivelas,Fogos Vendidos,179
2013/2 Trimestre,Maia,Fogos Vendidos,245
2013/2 Trimestre,Matosinhos,Fogos Vendidos,329
2013/2 Trimestre,Porto,Fogos Vendidos,737
2013/2 Trimestre,Póvoa de Varzim,Fogos Vendidos,171
2013/2 Trimestre,Valongo,Fogos Vendidos,159
2013/2 Trimestre,Vila do Conde,Fogos Vendidos,166
2013/2 Trimestre,Vila Nova de Gaia,Fogos Vendidos,642
2013/2 Trimestre,Alcochete,Fogos Vendidos,54
2013/2 Trimestre,Almada,Fogos Vendidos,279
2013/2 Trimestre,Barreiro,Fogos Vendidos,117
2013/2 Trimestre,Montijo,Fogos Vendidos,118
2013/2 Trimestre,Palmela,Fogos Vendidos,126
2013/2 Trimestre,Seixal,Fogos Vendidos,244
2013/2 Trimestre,Sesimbra,Fogos Vendidos,121
2013/2 Trimestre,Setúbal,Fogos Vendidos,234
2013/3 Trimestre,Cascais,Preço de Venda / m2,1318
2013/3 Trimestre,Lisboa,Preço de Venda / m2,1923
2013/3 Trimestre,Loures,Preço de Venda / m2,1411
2013/3 Trimestre,Mafra,Preço de Venda / m2,1034
2013/3 Trimestre,Oeiras,Preço de Venda / m2,1106
2013/3 Trimestre,Sintra,Preço de Venda / m2,745
2013/3 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1115
2013/3 Trimestre,Amadora,Preço de Venda / m2,939
2013/3 Trimestre,Odivelas,Preço de Venda / m2,1001
2013/3 Trimestre,Almada,Preço de Venda / m2,836
2013/3 Trimestre,Montijo,Preço de Venda / m2,767
2013/3 Trimestre,Palmela,Preço de Venda / m2,735
2013/3 Trimestre,Seixal,Preço de Venda / m2,906
2013/3 Trimestre,Sesimbra,Preço de Venda / m2,950
2013/3 Trimestre,Setúbal,Preço de Venda / m2,659
2013/3 Trimestre,Maia,Preço de Venda / m2,625
2013/3 Trimestre,Matosinhos,Preço de Venda / m2,967
2013/3 Trimestre,Porto,Preço de Venda / m2,1093
2013/3 Trimestre,Póvoa de Varzim,Preço de Venda / m2,921
2013/3 Trimestre,Valongo,Preço de Venda / m2,534
2013/3 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,888
2013/3 Trimestre,Cascais,Fogos Vendidos,455
2013/3 Trimestre,Lisboa,Fogos Vendidos,1404
2013/3 Trimestre,Loures,Fogos Vendidos,241
2013/3 Trimestre,Mafra,Fogos Vendidos,136
2013/3 Trimestre,Oeiras,Fogos Vendidos,259
2013/3 Trimestre,Sintra,Fogos Vendidos,562
2013/3 Trimestre,Vila Franca de Xira,Fogos Vendidos,177
2013/3 Trimestre,Amadora,Fogos Vendidos,231
2013/3 Trimestre,Odivelas,Fogos Vendidos,157
2013/3 Trimestre,Maia,Fogos Vendidos,225
2013/3 Trimestre,Matosinhos,Fogos Vendidos,342
2013/3 Trimestre,Porto,Fogos Vendidos,768
2013/3 Trimestre,Póvoa de Varzim,Fogos Vendidos,162
2013/3 Trimestre,Valongo,Fogos Vendidos,138
2013/3 Trimestre,Vila Nova de Gaia,Fogos Vendidos,602
2013/3 Trimestre,Almada,Fogos Vendidos,308
2013/3 Trimestre,Montijo,Fogos Vendidos,122
2013/3 Trimestre,Palmela,Fogos Vendidos,103
2013/3 Trimestre,Seixal,Fogos Vendidos,258
2013/3 Trimestre,Sesimbra,Fogos Vendidos,127
2013/3 Trimestre,Setúbal,Fogos Vendidos,212
2013/4 Trimestre,Cascais,Preço de Venda / m2,1401
2013/4 Trimestre,Lisboa,Preço de Venda / m2,1934
2013/4 Trimestre,Loures,Preço de Venda / m2,1606
2013/4 Trimestre,Mafra,Preço de Venda / m2,821
2013/4 Trimestre,Oeiras,Preço de Venda / m2,1254
2013/4 Trimestre,Sintra,Preço de Venda / m2,768
2013/4 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1105
2013/4 Trimestre,Amadora,Preço de Venda / m2,969
2013/4 Trimestre,Odivelas,Preço de Venda / m2,1017
2013/4 Trimestre,Almada,Preço de Venda / m2,894
2013/4 Trimestre,Montijo,Preço de Venda / m2,672
2013/4 Trimestre,Palmela,Preço de Venda / m2,649
2013/4 Trimestre,Seixal,Preço de Venda / m2,809
2013/4 Trimestre,Sesimbra,Preço de Venda / m2,769
2013/4 Trimestre,Setúbal,Preço de Venda / m2,728
2013/4 Trimestre,Gondomar,Preço de Venda / m2,629
2013/4 Trimestre,Maia,Preço de Venda / m2,725
2013/4 Trimestre,Matosinhos,Preço de Venda / m2,1040
2013/4 Trimestre,Porto,Preço de Venda / m2,1205
2013/4 Trimestre,Póvoa de Varzim,Preço de Venda / m2,677
2013/4 Trimestre,Valongo,Preço de Venda / m2,457
2013/4 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,940
2013/4 Trimestre,Cascais,Fogos Vendidos,545
2013/4 Trimestre,Lisboa,Fogos Vendidos,1766
2013/4 Trimestre,Loures,Fogos Vendidos,294
2013/4 Trimestre,Mafra,Fogos Vendidos,171
2013/4 Trimestre,Oeiras,Fogos Vendidos,377
2013/4 Trimestre,Sintra,Fogos Vendidos,725
2013/4 Trimestre,Vila Franca de Xira,Fogos Vendidos,224
2013/4 Trimestre,Amadora,Fogos Vendidos,299
2013/4 Trimestre,Odivelas,Fogos Vendidos,229
2013/4 Trimestre,Gondomar,Fogos Vendidos,239
2013/4 Trimestre,Maia,Fogos Vendidos,315
2013/4 Trimestre,Matosinhos,Fogos Vendidos,400
2013/4 Trimestre,Porto,Fogos Vendidos,976
2013/4 Trimestre,Póvoa de Varzim,Fogos Vendidos,154
2013/4 Trimestre,Valongo,Fogos Vendidos,148
2013/4 Trimestre,Vila Nova de Gaia,Fogos Vendidos,770
2013/4 Trimestre,Almada,Fogos Vendidos,297
2013/4 Trimestre,Barreiro,Fogos Vendidos,184
2013/4 Trimestre,Montijo,Fogos Vendidos,141
2013/4 Trimestre,Palmela,Fogos Vendidos,111
2013/4 Trimestre,Seixal,Fogos Vendidos,299
2013/4 Trimestre,Sesimbra,Fogos Vendidos,129
2013/4 Trimestre,Setúbal,Fogos Vendidos,297
2014/1 Trimestre,Cascais,Preço de Venda / m2,1373
2014/1 Trimestre,Lisboa,Preço de Venda / m2,1928
2014/1 Trimestre,Loures,Preço de Venda / m2,1785
2014/1 Trimestre,Mafra,Preço de Venda / m2,813
2014/1 Trimestre,Oeiras,Preço de Venda / m2,1345
2014/1 Trimestre,Sintra,Preço de Venda / m2,821
2014/1 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1161
2014/1 Trimestre,Amadora,Preço de Venda / m2,969
2014/1 Trimestre,Odivelas,Preço de Venda / m2,1098
2014/1 Trimestre,Almada,Preço de Venda / m2,877
2014/1 Trimestre,Barreiro,Preço de Venda / m2,773
2014/1 Trimestre,Montijo,Preço de Venda / m2,653
2014/1 Trimestre,Palmela,Preço de Venda / m2,1002
2014/1 Trimestre,Seixal,Preço de Venda / m2,903
2014/1 Trimestre,Sesimbra,Preço de Venda / m2,859
2014/1 Trimestre,Setúbal,Preço de Venda / m2,683
2014/1 Trimestre,Gondomar,Preço de Venda / m2,556
2014/1 Trimestre,Maia,Preço de Venda / m2,738
2014/1 Trimestre,Matosinhos,Preço de Venda / m2,948
2014/1 Trimestre,Porto,Preço de Venda / m2,1272
2014/1 Trimestre,Póvoa de Varzim,Preço de Venda / m2,768
2014/1 Trimestre,Valongo,Preço de Venda / m2,498
2014/1 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,766
2014/1 Trimestre,Cascais,Fogos Vendidos,392
2014/1 Trimestre,Lisboa,Fogos Vendidos,1533
2014/1 Trimestre,Loures,Fogos Vendidos,266
2014/1 Trimestre,Mafra,Fogos Vendidos,113
2014/1 Trimestre,Oeiras,Fogos Vendidos,305
2014/1 Trimestre,Sintra,Fogos Vendidos,501
2014/1 Trimestre,Vila Franca de Xira,Fogos Vendidos,185
2014/1 Trimestre,Amadora,Fogos Vendidos,223
2014/1 Trimestre,Odivelas,Fogos Vendidos,189
2014/1 Trimestre,Gondomar,Fogos Vendidos,234
2014/1 Trimestre,Maia,Fogos Vendidos,189
2014/1 Trimestre,Matosinhos,Fogos Vendidos,285
2014/1 Trimestre,Porto,Fogos Vendidos,668
2014/1 Trimestre,Póvoa de Varzim,Fogos Vendidos,122
2014/1 Trimestre,Valongo,Fogos Vendidos,131
2014/1 Trimestre,Vila Nova de Gaia,Fogos Vendidos,490
2014/1 Trimestre,Almada,Fogos Vendidos,347
2014/1 Trimestre,Barreiro,Fogos Vendidos,101
2014/1 Trimestre,Montijo,Fogos Vendidos,95
2014/1 Trimestre,Palmela,Fogos Vendidos,109
2014/1 Trimestre,Seixal,Fogos Vendidos,240
2014/1 Trimestre,Sesimbra,Fogos Vendidos,129
2014/1 Trimestre,Setúbal,Fogos Vendidos,178
2014/2 Trimestre,Cascais,Preço de Venda / m2,1524
2014/2 Trimestre,Lisboa,Preço de Venda / m2,1871
2014/2 Trimestre,Loures,Preço de Venda / m2,1171
2014/2 Trimestre,Mafra,Preço de Venda / m2,812
2014/2 Trimestre,Oeiras,Preço de Venda / m2,1221
2014/2 Trimestre,Sintra,Preço de Venda / m2,793
2014/2 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1058
2014/2 Trimestre,Amadora,Preço de Venda / m2,988
2014/2 Trimestre,Odivelas,Preço de Venda / m2,1085
2014/2 Trimestre,Almada,Preço de Venda / m2,901
2014/2 Trimestre,Barreiro,Preço de Venda / m2,615
2014/2 Trimestre,Palmela,Preço de Venda / m2,770
2014/2 Trimestre,Seixal,Preço de Venda / m2,884
2014/2 Trimestre,Sesimbra,Preço de Venda / m2,867
2014/2 Trimestre,Setúbal,Preço de Venda / m2,713
2014/2 Trimestre,Gondomar,Preço de Venda / m2,807
2014/2 Trimestre,Maia,Preço de Venda / m2,770
2014/2 Trimestre,Matosinhos,Preço de Venda / m2,1256
2014/2 Trimestre,Porto,Preço de Venda / m2,1171
2014/2 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,848
2014/2 Trimestre,Cascais,Fogos Vendidos,406
2014/2 Trimestre,Lisboa,Fogos Vendidos,1831
2014/2 Trimestre,Loures,Fogos Vendidos,250
2014/2 Trimestre,Mafra,Fogos Vendidos,111
2014/2 Trimestre,Oeiras,Fogos Vendidos,291
2014/2 Trimestre,Sintra,Fogos Vendidos,535
2014/2 Trimestre,Vila Franca de Xira,Fogos Vendidos,182
2014/2 Trimestre,Amadora,Fogos Vendidos,271
2014/2 Trimestre,Odivelas,Fogos Vendidos,146
2014/2 Trimestre,Gondomar,Fogos Vendidos,178
2014/2 Trimestre,Maia,Fogos Vendidos,188
2014/2 Trimestre,Matosinhos,Fogos Vendidos,362
2014/2 Trimestre,Porto,Fogos Vendidos,752
2014/2 Trimestre,Vila Nova de Gaia,Fogos Vendidos,652
2014/2 Trimestre,Almada,Fogos Vendidos,277
2014/2 Trimestre,Barreiro,Fogos Vendidos,97
2014/2 Trimestre,Palmela,Fogos Vendidos,85
2014/2 Trimestre,Seixal,Fogos Vendidos,248
2014/2 Trimestre,Sesimbra,Fogos Vendidos,134
2014/2 Trimestre,Setúbal,Fogos Vendidos,195
2014/3 Trimestre,Cascais,Preço de Venda / m2,1503
2014/3 Trimestre,Lisboa,Preço de Venda / m2,1956
2014/3 Trimestre,Loures,Preço de Venda / m2,1096
2014/3 Trimestre,Mafra,Preço de Venda / m2,978
2014/3 Trimestre,Oeiras,Preço de Venda / m2,1325
2014/3 Trimestre,Sintra,Preço de Venda / m2,811
2014/3 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1044
2014/3 Trimestre,Amadora,Preço de Venda / m2,1031
2014/3 Trimestre,Odivelas,Preço de Venda / m2,1082
2014/3 Trimestre,Almada,Preço de Venda / m2,874
2014/3 Trimestre,Barreiro,Preço de Venda / m2,589
2014/3 Trimestre,Palmela,Preço de Venda / m2,801
2014/3 Trimestre,Seixal,Preço de Venda / m2,788
2014/3 Trimestre,Sesimbra,Preço de Venda / m2,939
2014/3 Trimestre,Setúbal,Preço de Venda / m2,804
2014/3 Trimestre,Gondomar,Preço de Venda / m2,563
2014/3 Trimestre,Maia,Preço de Venda / m2,717
2014/3 Trimestre,Matosinhos,Preço de Venda / m2,1049
2014/3 Trimestre,Porto,Preço de Venda / m2,1225
2014/3 Trimestre,Póvoa de Varzim,Preço de Venda / m2,893
2014/3 Trimestre,Valongo,Preço de Venda / m2,604
2014/3 Trimestre,Vila do Conde,Preço de Venda / m2,804
2014/3 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,877
2014/3 Trimestre,Cascais,Fogos Vendidos,469
2014/3 Trimestre,Lisboa,Fogos Vendidos,1729
2014/3 Trimestre,Loures,Fogos Vendidos,280
2014/3 Trimestre,Mafra,Fogos Vendidos,139
2014/3 Trimestre,Oeiras,Fogos Vendidos,281
2014/3 Trimestre,Sintra,Fogos Vendidos,538
2014/3 Trimestre,Vila Franca de Xira,Fogos Vendidos,145
2014/3 Trimestre,Amadora,Fogos Vendidos,201
2014/3 Trimestre,Odivelas,Fogos Vendidos,196
2014/3 Trimestre,Gondomar,Fogos Vendidos,231
2014/3 Trimestre,Maia,Fogos Vendidos,226
2014/3 Trimestre,Matosinhos,Fogos Vendidos,312
2014/3 Trimestre,Porto,Fogos Vendidos,821
2014/3 Trimestre,Póvoa de Varzim,Fogos Vendidos,156
2014/3 Trimestre,Valongo,Fogos Vendidos,163
2014/3 Trimestre,Vila do Conde,Fogos Vendidos,139
2014/3 Trimestre,Vila Nova de Gaia,Fogos Vendidos,600
2014/3 Trimestre,Almada,Fogos Vendidos,287
2014/3 Trimestre,Barreiro,Fogos Vendidos,108
2014/3 Trimestre,Palmela,Fogos Vendidos,90
2014/3 Trimestre,Seixal,Fogos Vendidos,236
2014/3 Trimestre,Sesimbra,Fogos Vendidos,120
2014/3 Trimestre,Setúbal,Fogos Vendidos,182
2014/4 Trimestre,Cascais,Preço de Venda / m2,1436
2014/4 Trimestre,Lisboa,Preço de Venda / m2,1964
2014/4 Trimestre,Loures,Preço de Venda / m2,1165
2014/4 Trimestre,Mafra,Preço de Venda / m2,987
2014/4 Trimestre,Oeiras,Preço de Venda / m2,1306
2014/4 Trimestre,Sintra,Preço de Venda / m2,877
2014/4 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1044
2014/4 Trimestre,Amadora,Preço de Venda / m2,985
2014/4 Trimestre,Odivelas,Preço de Venda / m2,1145
2014/4 Trimestre,Almada,Preço de Venda / m2,1054
2014/4 Trimestre,Barreiro,Preço de Venda / m2,691
2014/4 Trimestre,Palmela,Preço de Venda / m2,859
2014/4 Trimestre,Seixal,Preço de Venda / m2,868
2014/4 Trimestre,Sesimbra,Preço de Venda / m2,956
2014/4 Trimestre,Setúbal,Preço de Venda / m2,717
2014/4 Trimestre,Gondomar,Preço de Venda / m2,657
2014/4 Trimestre,Maia,Preço de Venda / m2,741
2014/4 Trimestre,Matosinhos,Preço de Venda / m2,951
2014/4 Trimestre,Porto,Preço de Venda / m2,1223
2014/4 Trimestre,Póvoa de Varzim,Preço de Venda / m2,947
2014/4 Trimestre,Valongo,Preço de Venda / m2,581
2014/4 Trimestre,Vila do Conde,Preço de Venda / m2,697
2014/4 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,875
2014/4 Trimestre,Cascais,Fogos Vendidos,529
2014/4 Trimestre,Lisboa,Fogos Vendidos,2111
2014/4 Trimestre,Loures,Fogos Vendidos,286
2014/4 Trimestre,Mafra,Fogos Vendidos,208
2014/4 Trimestre,Oeiras,Fogos Vendidos,404
2014/4 Trimestre,Sintra,Fogos Vendidos,653
2014/4 Trimestre,Vila Franca de Xira,Fogos Vendidos,201
2014/4 Trimestre,Amadora,Fogos Vendidos,312
2014/4 Trimestre,Odivelas,Fogos Vendidos,170
2014/4 Trimestre,Gondomar,Fogos Vendidos,276
2014/4 Trimestre,Maia,Fogos Vendidos,228
2014/4 Trimestre,Matosinhos,Fogos Vendidos,418
2014/4 Trimestre,Porto,Fogos Vendidos,967
2014/4 Trimestre,Póvoa de Varzim,Fogos Vendidos,204
2014/4 Trimestre,Valongo,Fogos Vendidos,180
2014/4 Trimestre,Vila do Conde,Fogos Vendidos,164
2014/4 Trimestre,Vila Nova de Gaia,Fogos Vendidos,745
2014/4 Trimestre,Almada,Fogos Vendidos,289
2014/4 Trimestre,Barreiro,Fogos Vendidos,107
2014/4 Trimestre,Palmela,Fogos Vendidos,290
2014/4 Trimestre,Seixal,Fogos Vendidos,274
2014/4 Trimestre,Sesimbra,Fogos Vendidos,135
2014/4 Trimestre,Setúbal,Fogos Vendidos,298
2015/1 Trimestre,Cascais,Preço de Venda / m2,1611
2015/1 Trimestre,Lisboa,Preço de Venda / m2,1893
2015/1 Trimestre,Loures,Preço de Venda / m2,1148
2015/1 Trimestre,Mafra,Preço de Venda / m2,881
2015/1 Trimestre,Oeiras,Preço de Venda / m2,1418
2015/1 Trimestre,Sintra,Preço de Venda / m2,789
2015/1 Trimestre,Vila Franca de Xira,Preço de Venda / m2,923
2015/1 Trimestre,Amadora,Preço de Venda / m2,976
2015/1 Trimestre,Odivelas,Preço de Venda / m2,1091
2015/1 Trimestre,Alcochete,Preço de Venda / m2,768
2015/1 Trimestre,Almada,Preço de Venda / m2,881
2015/1 Trimestre,Barreiro,Preço de Venda / m2,724
2015/1 Trimestre,Moita,Preço de Venda / m2,619
2015/1 Trimestre,Montijo,Preço de Venda / m2,754
2015/1 Trimestre,Palmela,Preço de Venda / m2,693
2015/1 Trimestre,Seixal,Preço de Venda / m2,761
2015/1 Trimestre,Sesimbra,Preço de Venda / m2,895
2015/1 Trimestre,Setúbal,Preço de Venda / m2,733
2015/1 Trimestre,Gondomar,Preço de Venda / m2,625
2015/1 Trimestre,Maia,Preço de Venda / m2,743
2015/1 Trimestre,Matosinhos,Preço de Venda / m2,932
2015/1 Trimestre,Porto,Preço de Venda / m2,1258
2015/1 Trimestre,Póvoa de Varzim,Preço de Venda / m2,836
2015/1 Trimestre,Valongo,Preço de Venda / m2,627
2015/1 Trimestre,Vila do Conde,Preço de Venda / m2,1393
2015/1 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,795
2015/1 Trimestre,Cascais,Fogos Vendidos,592
2015/1 Trimestre,Lisboa,Fogos Vendidos,2272
2015/1 Trimestre,Loures,Fogos Vendidos,312
2015/1 Trimestre,Mafra,Fogos Vendidos,145
2015/1 Trimestre,Oeiras,Fogos Vendidos,353
2015/1 Trimestre,Sintra,Fogos Vendidos,698
2015/1 Trimestre,Vila Franca de Xira,Fogos Vendidos,326
2015/1 Trimestre,Amadora,Fogos Vendidos,286
2015/1 Trimestre,Odivelas,Fogos Vendidos,229
2015/1 Trimestre,Gondomar,Fogos Vendidos,277
2015/1 Trimestre,Maia,Fogos Vendidos,266
2015/1 Trimestre,Matosinhos,Fogos Vendidos,483
2015/1 Trimestre,Porto,Fogos Vendidos,1128
2015/1 Trimestre,Póvoa de Varzim,Fogos Vendidos,206
2015/1 Trimestre,Valongo,Fogos Vendidos,183
2015/1 Trimestre,Vila do Conde,Fogos Vendidos,240
2015/1 Trimestre,Vila Nova de Gaia,Fogos Vendidos,782
2015/1 Trimestre,Alcochete,Fogos Vendidos,36
2015/1 Trimestre,Almada,Fogos Vendidos,334
2015/1 Trimestre,Barreiro,Fogos Vendidos,124
2015/1 Trimestre,Moita,Fogos Vendidos,116
2015/1 Trimestre,Montijo,Fogos Vendidos,88
2015/1 Trimestre,Palmela,Fogos Vendidos,107
2015/1 Trimestre,Seixal,Fogos Vendidos,286
2015/1 Trimestre,Sesimbra,Fogos Vendidos,149
2015/1 Trimestre,Setúbal,Fogos Vendidos,262
2015/2 Trimestre,Cascais,Preço de Venda / m2,1608
2015/2 Trimestre,Lisboa,Preço de Venda / m2,2034
2015/2 Trimestre,Loures,Preço de Venda / m2,1174
2015/2 Trimestre,Mafra,Preço de Venda / m2,875
2015/2 Trimestre,Oeiras,Preço de Venda / m2,1272
2015/2 Trimestre,Sintra,Preço de Venda / m2,815
2015/2 Trimestre,Vila Franca de Xira,Preço de Venda / m2,848
2015/2 Trimestre,Amadora,Preço de Venda / m2,996
2015/2 Trimestre,Odivelas,Preço de Venda / m2,1053
2015/2 Trimestre,Alcochete,Preço de Venda / m2,847
2015/2 Trimestre,Almada,Preço de Venda / m2,893
2015/2 Trimestre,Barreiro,Preço de Venda / m2,668
2015/2 Trimestre,Moita,Preço de Venda / m2,586
2015/2 Trimestre,Montijo,Preço de Venda / m2,671
2015/2 Trimestre,Palmela,Preço de Venda / m2,770
2015/2 Trimestre,Seixal,Preço de Venda / m2,822
2015/2 Trimestre,Sesimbra,Preço de Venda / m2,934
2015/2 Trimestre,Setúbal,Preço de Venda / m2,720
2015/2 Trimestre,Gondomar,Preço de Venda / m2,674
2015/2 Trimestre,Maia,Preço de Venda / m2,743
2015/2 Trimestre,Matosinhos,Preço de Venda / m2,875
2015/2 Trimestre,Porto,Preço de Venda / m2,1214
2015/2 Trimestre,Póvoa de Varzim,Preço de Venda / m2,848
2015/2 Trimestre,Valongo,Preço de Venda / m2,613
2015/2 Trimestre,Vila do Conde,Preço de Venda / m2,1569
2015/2 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,749
2015/2 Trimestre,Cascais,Fogos Vendidos,603
