data,concelho,var,n
2016/1 Trimestre,Sintra,Fogos em Oferta,3330
2016/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,1536
2016/1 Trimestre,Amadora,Fogos em Oferta,768
2016/1 Trimestre,Odivelas,Fogos em Oferta,662
2016/1 Trimestre,Alcochete,Fogos em Oferta,152
2016/1 Trimestre,Almada,Fogos em Oferta,1770
2016/1 Trimestre,Barreiro,Fogos em Oferta,504
2016/1 Trimestre,Moita,Fogos em Oferta,477
2016/1 Trimestre,Montijo,Fogos em Oferta,408
2016/1 Trimestre,Palmela,Fogos em Oferta,951
2016/1 Trimestre,Seixal,Fogos em Oferta,2011
2016/1 Trimestre,Sesimbra,Fogos em Oferta,796
2016/1 Trimestre,Setúbal,Fogos em Oferta,1471
2016/1 Trimestre,Espinho,Fogos em Oferta,54
2016/1 Trimestre,Gondomar,Fogos em Oferta,1201
2016/1 Trimestre,Maia,Fogos em Oferta,1944
2016/1 Trimestre,Matosinhos,Fogos em Oferta,1130
2016/1 Trimestre,Porto,Fogos em Oferta,2693
2016/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,1656
2016/1 Trimestre,Valongo,Fogos em Oferta,831
2016/1 Trimestre,Vila do Conde,Fogos em Oferta,1600
2016/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1918
2016/1 Trimestre,Cascais,Valor de Oferta / m2,2201
2016/1 Trimestre,Lisboa,Valor de Oferta / m2,3258
2016/1 Trimestre,Loures,Valor de Oferta / m2,1532
2016/1 Trimestre,Mafra,Valor de Oferta / m2,1145
2016/1 Trimestre,Oeiras,Valor de Oferta / m2,1779
2016/1 Trimestre,Sintra,Valor de Oferta / m2,1172
2016/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1032
2016/1 Trimestre,Amadora,Valor de Oferta / m2,1243
2016/1 Trimestre,Odivelas,Valor de Oferta / m2,1302
2016/1 Trimestre,Alcochete,Valor de Oferta / m2,1306
2016/1 Trimestre,Almada,Valor de Oferta / m2,1280
2016/1 Trimestre,Barreiro,Valor de Oferta / m2,813
2016/1 Trimestre,Moita,Valor de Oferta / m2,776
2016/1 Trimestre,Montijo,Valor de Oferta / m2,943
2016/1 Trimestre,Palmela,Valor de Oferta / m2,1564
2016/1 Trimestre,Seixal,Valor de Oferta / m2,1095
2016/1 Trimestre,Sesimbra,Valor de Oferta / m2,1449
2016/1 Trimestre,Setúbal,Valor de Oferta / m2,978
2016/1 Trimestre,Espinho,Valor de Oferta / m2,1101
2016/1 Trimestre,Gondomar,Valor de Oferta / m2,837
2016/1 Trimestre,Maia,Valor de Oferta / m2,993
2016/1 Trimestre,Matosinhos,Valor de Oferta / m2,1271
2016/1 Trimestre,Porto,Valor de Oferta / m2,1729
2016/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1564
2016/1 Trimestre,Valongo,Valor de Oferta / m2,827
2016/1 Trimestre,Vila do Conde,Valor de Oferta / m2,1450
2016/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1008
2016/2 Trimestre,Cascais,Fogos em Oferta,2577
2016/2 Trimestre,Lisboa,Fogos em Oferta,7196
2016/2 Trimestre,Loures,Fogos em Oferta,1431
2016/2 Trimestre,Mafra,Fogos em Oferta,757
2016/2 Trimestre,Oeiras,Fogos em Oferta,1651
2016/2 Trimestre,Sintra,Fogos em Oferta,3467
2016/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,1503
2016/2 Trimestre,Amadora,Fogos em Oferta,740
2016/2 Trimestre,Odivelas,Fogos em Oferta,708
2016/2 Trimestre,Alcochete,Fogos em Oferta,159
2016/2 Trimestre,Almada,Fogos em Oferta,1784
2016/2 Trimestre,Barreiro,Fogos em Oferta,441
2016/2 Trimestre,Moita,Fogos em Oferta,365
2016/2 Trimestre,Montijo,Fogos em Oferta,403
2016/2 Trimestre,Palmela,Fogos em Oferta,986
2016/2 Trimestre,Seixal,Fogos em Oferta,1973
2016/2 Trimestre,Sesimbra,Fogos em Oferta,802
2016/2 Trimestre,Setúbal,Fogos em Oferta,1355
2016/2 Trimestre,Espinho,Fogos em Oferta,67
2016/2 Trimestre,Gondomar,Fogos em Oferta,1257
2016/2 Trimestre,Maia,Fogos em Oferta,2031
2016/2 Trimestre,Matosinhos,Fogos em Oferta,1118
2016/2 Trimestre,Porto,Fogos em Oferta,2787
2016/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,1507
2016/2 Trimestre,Valongo,Fogos em Oferta,842
2016/2 Trimestre,Vila do Conde,Fogos em Oferta,875
2016/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,2077
2016/2 Trimestre,Cascais,Valor de Oferta / m2,2280
2016/2 Trimestre,Lisboa,Valor de Oferta / m2,3374
2016/2 Trimestre,Loures,Valor de Oferta / m2,1565
2016/2 Trimestre,Mafra,Valor de Oferta / m2,1154
2016/2 Trimestre,Oeiras,Valor de Oferta / m2,1797
2016/2 Trimestre,Sintra,Valor de Oferta / m2,1199
2016/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1043
2016/2 Trimestre,Amadora,Valor de Oferta / m2,1285
2016/2 Trimestre,Odivelas,Valor de Oferta / m2,1378
2016/2 Trimestre,Alcochete,Valor de Oferta / m2,1324
2016/2 Trimestre,Almada,Valor de Oferta / m2,1307
2016/2 Trimestre,Barreiro,Valor de Oferta / m2,850
2016/2 Trimestre,Moita,Valor de Oferta / m2,777
2016/2 Trimestre,Montijo,Valor de Oferta / m2,972
2016/2 Trimestre,Palmela,Valor de Oferta / m2,1613
2016/2 Trimestre,Seixal,Valor de Oferta / m2,1090
2016/2 Trimestre,Sesimbra,Valor de Oferta / m2,1480
2016/2 Trimestre,Setúbal,Valor de Oferta / m2,1006
2016/2 Trimestre,Espinho,Valor de Oferta / m2,1138
2016/2 Trimestre,Gondomar,Valor de Oferta / m2,857
2016/2 Trimestre,Maia,Valor de Oferta / m2,1000
2016/2 Trimestre,Matosinhos,Valor de Oferta / m2,1244
2016/2 Trimestre,Porto,Valor de Oferta / m2,1811
2016/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1252
2016/2 Trimestre,Valongo,Valor de Oferta / m2,839
2016/2 Trimestre,Vila do Conde,Valor de Oferta / m2,1283
2016/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1017
2016/3 Trimestre,Cascais,Fogos em Oferta,2650
2016/3 Trimestre,Lisboa,Fogos em Oferta,7239
2016/3 Trimestre,Loures,Fogos em Oferta,1256
2016/3 Trimestre,Mafra,Fogos em Oferta,790
2016/3 Trimestre,Oeiras,Fogos em Oferta,1650
2016/3 Trimestre,Sintra,Fogos em Oferta,3899
2016/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,1346
2016/3 Trimestre,Amadora,Fogos em Oferta,815
2016/3 Trimestre,Odivelas,Fogos em Oferta,681
2016/3 Trimestre,Alcochete,Fogos em Oferta,149
2016/3 Trimestre,Almada,Fogos em Oferta,1782
2016/3 Trimestre,Barreiro,Fogos em Oferta,491
2016/3 Trimestre,Moita,Fogos em Oferta,419
2016/3 Trimestre,Montijo,Fogos em Oferta,439
2016/3 Trimestre,Palmela,Fogos em Oferta,984
2016/3 Trimestre,Seixal,Fogos em Oferta,2053
2016/3 Trimestre,Sesimbra,Fogos em Oferta,785
2016/3 Trimestre,Setúbal,Fogos em Oferta,1336
2016/3 Trimestre,Espinho,Fogos em Oferta,65
2016/3 Trimestre,Gondomar,Fogos em Oferta,1285
2016/3 Trimestre,Maia,Fogos em Oferta,1991
2016/3 Trimestre,Matosinhos,Fogos em Oferta,1123
2016/3 Trimestre,Porto,Fogos em Oferta,2707
2016/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,1470
2016/3 Trimestre,Valongo,Fogos em Oferta,837
2016/3 Trimestre,Vila do Conde,Fogos em Oferta,894
2016/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,2039
2016/3 Trimestre,Cascais,Valor de Oferta / m2,2275
2016/3 Trimestre,Lisboa,Valor de Oferta / m2,3391
2016/3 Trimestre,Loures,Valor de Oferta / m2,1559
2016/3 Trimestre,Mafra,Valor de Oferta / m2,1211
2016/3 Trimestre,Oeiras,Valor de Oferta / m2,1846
2016/3 Trimestre,Sintra,Valor de Oferta / m2,1175
2016/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1029
2016/3 Trimestre,Amadora,Valor de Oferta / m2,1279
2016/3 Trimestre,Odivelas,Valor de Oferta / m2,1349
2016/3 Trimestre,Alcochete,Valor de Oferta / m2,1274
2016/3 Trimestre,Almada,Valor de Oferta / m2,1323
2016/3 Trimestre,Barreiro,Valor de Oferta / m2,851
2016/3 Trimestre,Moita,Valor de Oferta / m2,782
2016/3 Trimestre,Montijo,Valor de Oferta / m2,997
2016/3 Trimestre,Palmela,Valor de Oferta / m2,1594
2016/3 Trimestre,Seixal,Valor de Oferta / m2,1099
2016/3 Trimestre,Sesimbra,Valor de Oferta / m2,1465
2016/3 Trimestre,Setúbal,Valor de Oferta / m2,1021
2016/3 Trimestre,Espinho,Valor de Oferta / m2,1170
2016/3 Trimestre,Gondomar,Valor de Oferta / m2,861
2016/3 Trimestre,Maia,Valor de Oferta / m2,1011
2016/3 Trimestre,Matosinhos,Valor de Oferta / m2,1272
2016/3 Trimestre,Porto,Valor de Oferta / m2,1844
2016/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1230
2016/3 Trimestre,Valongo,Valor de Oferta / m2,845
2016/3 Trimestre,Vila do Conde,Valor de Oferta / m2,1207
2016/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1048
2016/4 Trimestre,Cascais,Fogos em Oferta,2676
2016/4 Trimestre,Lisboa,Fogos em Oferta,7250
2016/4 Trimestre,Loures,Fogos em Oferta,1044
2016/4 Trimestre,Mafra,Fogos em Oferta,828
2016/4 Trimestre,Oeiras,Fogos em Oferta,1604
2016/4 Trimestre,Sintra,Fogos em Oferta,3835
2016/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,1233
2016/4 Trimestre,Amadora,Fogos em Oferta,874
2016/4 Trimestre,Odivelas,Fogos em Oferta,680
2016/4 Trimestre,Alcochete,Fogos em Oferta,153
2016/4 Trimestre,Almada,Fogos em Oferta,1631
2016/4 Trimestre,Barreiro,Fogos em Oferta,433
2016/4 Trimestre,Moita,Fogos em Oferta,391
2016/4 Trimestre,Montijo,Fogos em Oferta,408
2016/4 Trimestre,Palmela,Fogos em Oferta,977
2016/4 Trimestre,Seixal,Fogos em Oferta,1874
2016/4 Trimestre,Sesimbra,Fogos em Oferta,758
2016/4 Trimestre,Setúbal,Fogos em Oferta,1195
2016/4 Trimestre,Espinho,Fogos em Oferta,58
2016/4 Trimestre,Gondomar,Fogos em Oferta,789
2016/4 Trimestre,Maia,Fogos em Oferta,1396
2016/4 Trimestre,Matosinhos,Fogos em Oferta,864
2016/4 Trimestre,Porto,Fogos em Oferta,2201
2016/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,1334
2016/4 Trimestre,Valongo,Fogos em Oferta,630
2016/4 Trimestre,Vila do Conde,Fogos em Oferta,824
2016/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1650
2016/4 Trimestre,Cascais,Valor de Oferta / m2,2409
2016/4 Trimestre,Lisboa,Valor de Oferta / m2,3674
2016/4 Trimestre,Loures,Valor de Oferta / m2,1567
2016/4 Trimestre,Mafra,Valor de Oferta / m2,1221
2016/4 Trimestre,Oeiras,Valor de Oferta / m2,1989
2016/4 Trimestre,Sintra,Valor de Oferta / m2,1183
2016/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1045
2016/4 Trimestre,Amadora,Valor de Oferta / m2,1370
2016/4 Trimestre,Odivelas,Valor de Oferta / m2,1378
2016/4 Trimestre,Alcochete,Valor de Oferta / m2,1290
2016/4 Trimestre,Almada,Valor de Oferta / m2,1334
2016/4 Trimestre,Barreiro,Valor de Oferta / m2,860
2016/4 Trimestre,Moita,Valor de Oferta / m2,782
2016/4 Trimestre,Montijo,Valor de Oferta / m2,1000
2016/4 Trimestre,Palmela,Valor de Oferta / m2,1599
2016/4 Trimestre,Seixal,Valor de Oferta / m2,1095
2016/4 Trimestre,Sesimbra,Valor de Oferta / m2,1500
2016/4 Trimestre,Setúbal,Valor de Oferta / m2,1010
2016/4 Trimestre,Espinho,Valor de Oferta / m2,1079
2016/4 Trimestre,Gondomar,Valor de Oferta / m2,904
2016/4 Trimestre,Maia,Valor de Oferta / m2,1022
2016/4 Trimestre,Matosinhos,Valor de Oferta / m2,1318
2016/4 Trimestre,Porto,Valor de Oferta / m2,1931
2016/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1206
2016/4 Trimestre,Valongo,Valor de Oferta / m2,857
2016/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1205
2016/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1073
2017/1 Trimestre,Lisboa,Fogos em Oferta,6968
2017/1 Trimestre,Cascais,Fogos em Oferta,2389
2017/1 Trimestre,Loures,Fogos em Oferta,1042
2017/1 Trimestre,Mafra,Fogos em Oferta,727
2017/1 Trimestre,Oeiras,Fogos em Oferta,1500
2017/1 Trimestre,Sintra,Fogos em Oferta,3354
2017/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,1228
2017/1 Trimestre,Amadora,Fogos em Oferta,760
2017/1 Trimestre,Odivelas,Fogos em Oferta,706
2017/1 Trimestre,Alcochete,Fogos em Oferta,187
2017/1 Trimestre,Almada,Fogos em Oferta,1544
2017/1 Trimestre,Barreiro,Fogos em Oferta,474
2017/1 Trimestre,Moita,Fogos em Oferta,410
2017/1 Trimestre,Montijo,Fogos em Oferta,412
2017/1 Trimestre,Palmela,Fogos em Oferta,846
2017/1 Trimestre,Seixal,Fogos em Oferta,1550
2017/1 Trimestre,Sesimbra,Fogos em Oferta,622
2017/1 Trimestre,Setúbal,Fogos em Oferta,1151
2017/1 Trimestre,Espinho,Fogos em Oferta,61
2017/1 Trimestre,Gondomar,Fogos em Oferta,805
2017/1 Trimestre,Maia,Fogos em Oferta,1300
2017/1 Trimestre,Matosinhos,Fogos em Oferta,858
2017/1 Trimestre,Porto,Fogos em Oferta,1928
2017/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,158
2017/1 Trimestre,Valongo,Fogos em Oferta,629
2017/1 Trimestre,Vila do Conde,Fogos em Oferta,233
2017/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1633
2017/1 Trimestre,Cascais,Valor de Oferta / m2,2535
2017/1 Trimestre,Lisboa,Valor de Oferta / m2,3718
2017/1 Trimestre,Loures,Valor de Oferta / m2,1572
2017/1 Trimestre,Mafra,Valor de Oferta / m2,1264
2017/1 Trimestre,Oeiras,Valor de Oferta / m2,2161
2017/1 Trimestre,Sintra,Valor de Oferta / m2,1192
2017/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1053
2017/1 Trimestre,Amadora,Valor de Oferta / m2,1340
2017/1 Trimestre,Odivelas,Valor de Oferta / m2,1406
2017/1 Trimestre,Alcochete,Valor de Oferta / m2,1259
2017/1 Trimestre,Almada,Valor de Oferta / m2,1378
2017/1 Trimestre,Barreiro,Valor de Oferta / m2,858
2017/1 Trimestre,Moita,Valor de Oferta / m2,769
2017/1 Trimestre,Montijo,Valor de Oferta / m2,980
2017/1 Trimestre,Palmela,Valor de Oferta / m2,1631
2017/1 Trimestre,Seixal,Valor de Oferta / m2,1085
2017/1 Trimestre,Sesimbra,Valor de Oferta / m2,1460
2017/1 Trimestre,Setúbal,Valor de Oferta / m2,1024
2017/1 Trimestre,Espinho,Valor de Oferta / m2,1073
2017/1 Trimestre,Gondomar,Valor de Oferta / m2,918
2017/1 Trimestre,Maia,Valor de Oferta / m2,1028
2017/1 Trimestre,Matosinhos,Valor de Oferta / m2,1325
2017/1 Trimestre,Porto,Valor de Oferta / m2,1967
2017/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1223
2017/1 Trimestre,Valongo,Valor de Oferta / m2,844
2017/1 Trimestre,Vila do Conde,Valor de Oferta / m2,1242
2017/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1090
2017/2 Trimestre,Cascais,Fogos em Oferta,2688
2017/2 Trimestre,Lisboa,Fogos em Oferta,7547
2017/2 Trimestre,Loures,Fogos em Oferta,979
2017/2 Trimestre,Mafra,Fogos em Oferta,686
2017/2 Trimestre,Oeiras,Fogos em Oferta,1535
2017/2 Trimestre,Sintra,Fogos em Oferta,3575
2017/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,1294
2017/2 Trimestre,Amadora,Fogos em Oferta,877
2017/2 Trimestre,Odivelas,Fogos em Oferta,710
2017/2 Trimestre,Alcochete,Fogos em Oferta,192
2017/2 Trimestre,Almada,Fogos em Oferta,1714
2017/2 Trimestre,Barreiro,Fogos em Oferta,473
2017/2 Trimestre,Moita,Fogos em Oferta,387
2017/2 Trimestre,Montijo,Fogos em Oferta,403
2017/2 Trimestre,Palmela,Fogos em Oferta,889
2017/2 Trimestre,Seixal,Fogos em Oferta,1682
2017/2 Trimestre,Sesimbra,Fogos em Oferta,660
2017/2 Trimestre,Setúbal,Fogos em Oferta,1236
2017/2 Trimestre,Espinho,Fogos em Oferta,70
2017/2 Trimestre,Gondomar,Fogos em Oferta,869
2017/2 Trimestre,Maia,Fogos em Oferta,1288
2017/2 Trimestre,Matosinhos,Fogos em Oferta,884
2017/2 Trimestre,Porto,Fogos em Oferta,2116
2017/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,178
2017/2 Trimestre,Valongo,Fogos em Oferta,632
2017/2 Trimestre,Vila do Conde,Fogos em Oferta,252
2017/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1752
2017/2 Trimestre,Cascais,Valor de Oferta / m2,2699
2017/2 Trimestre,Lisboa,Valor de Oferta / m2,3930
2017/2 Trimestre,Loures,Valor de Oferta / m2,1523
2017/2 Trimestre,Mafra,Valor de Oferta / m2,1247
2017/2 Trimestre,Oeiras,Valor de Oferta / m2,2268
2017/2 Trimestre,Sintra,Valor de Oferta / m2,1234
2017/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1081
2017/2 Trimestre,Amadora,Valor de Oferta / m2,1422
2017/2 Trimestre,Odivelas,Valor de Oferta / m2,1434
2017/2 Trimestre,Alcochete,Valor de Oferta / m2,1457
2017/2 Trimestre,Almada,Valor de Oferta / m2,1427
2017/2 Trimestre,Barreiro,Valor de Oferta / m2,909
2017/2 Trimestre,Moita,Valor de Oferta / m2,797
2017/2 Trimestre,Montijo,Valor de Oferta / m2,1028
2017/2 Trimestre,Palmela,Valor de Oferta / m2,1610
2017/2 Trimestre,Seixal,Valor de Oferta / m2,1131
2017/2 Trimestre,Sesimbra,Valor de Oferta / m2,1505
2017/2 Trimestre,Setúbal,Valor de Oferta / m2,1189
2017/2 Trimestre,Espinho,Valor de Oferta / m2,1240
2017/2 Trimestre,Gondomar,Valor de Oferta / m2,940
2017/2 Trimestre,Maia,Valor de Oferta / m2,1037
2017/2 Trimestre,Matosinhos,Valor de Oferta / m2,1317
2017/2 Trimestre,Porto,Valor de Oferta / m2,2094
2017/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1245
2017/2 Trimestre,Valongo,Valor de Oferta / m2,870
2017/2 Trimestre,Vila do Conde,Valor de Oferta / m2,1220
2017/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1094
2017/3 Trimestre,Cascais,Fogos em Oferta,2985
2017/3 Trimestre,Lisboa,Fogos em Oferta,8617
2017/3 Trimestre,Loures,Fogos em Oferta,1058
2017/3 Trimestre,Mafra,Fogos em Oferta,772
2017/3 Trimestre,Oeiras,Fogos em Oferta,1539
2017/3 Trimestre,Sintra,Fogos em Oferta,3769
2017/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,1329
2017/3 Trimestre,Amadora,Fogos em Oferta,817
2017/3 Trimestre,Odivelas,Fogos em Oferta,759
2017/3 Trimestre,Alcochete,Fogos em Oferta,188
2017/3 Trimestre,Almada,Fogos em Oferta,1710
2017/3 Trimestre,Barreiro,Fogos em Oferta,499
2017/3 Trimestre,Moita,Fogos em Oferta,429
2017/3 Trimestre,Montijo,Fogos em Oferta,394
2017/3 Trimestre,Palmela,Fogos em Oferta,873
2017/3 Trimestre,Seixal,Fogos em Oferta,1725
2017/3 Trimestre,Sesimbra,Fogos em Oferta,674
2017/3 Trimestre,Setúbal,Fogos em Oferta,1239
2017/3 Trimestre,Espinho,Fogos em Oferta,56
2017/3 Trimestre,Gondomar,Fogos em Oferta,796
2017/3 Trimestre,Maia,Fogos em Oferta,1224
2017/3 Trimestre,Matosinhos,Fogos em Oferta,865
2017/3 Trimestre,Porto,Fogos em Oferta,1984
2017/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,219
2017/3 Trimestre,Valongo,Fogos em Oferta,506
2017/3 Trimestre,Vila do Conde,Fogos em Oferta,274
2017/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1643
2017/3 Trimestre,Cascais,Valor de Oferta / m2,2849
2017/3 Trimestre,Lisboa,Valor de Oferta / m2,4261
2017/3 Trimestre,Loures,Valor de Oferta / m2,1578
2017/3 Trimestre,Mafra,Valor de Oferta / m2,1316
2017/3 Trimestre,Oeiras,Valor de Oferta / m2,2387
2017/3 Trimestre,Sintra,Valor de Oferta / m2,1267
2017/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1122
2017/3 Trimestre,Amadora,Valor de Oferta / m2,1455
2017/3 Trimestre,Odivelas,Valor de Oferta / m2,1496
2017/3 Trimestre,Alcochete,Valor de Oferta / m2,1496
2017/3 Trimestre,Almada,Valor de Oferta / m2,1470
2017/3 Trimestre,Barreiro,Valor de Oferta / m2,913
2017/3 Trimestre,Moita,Valor de Oferta / m2,824
2017/3 Trimestre,Montijo,Valor de Oferta / m2,1073
2017/3 Trimestre,Palmela,Valor de Oferta / m2,1615
2017/3 Trimestre,Seixal,Valor de Oferta / m2,1169
2017/3 Trimestre,Sesimbra,Valor de Oferta / m2,1465
2017/3 Trimestre,Setúbal,Valor de Oferta / m2,1215
2017/3 Trimestre,Espinho,Valor de Oferta / m2,1335
2017/3 Trimestre,Gondomar,Valor de Oferta / m2,969
2017/3 Trimestre,Maia,Valor de Oferta / m2,1048
2017/3 Trimestre,Matosinhos,Valor de Oferta / m2,1371
2017/3 Trimestre,Porto,Valor de Oferta / m2,2217
2017/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1225
2017/3 Trimestre,Valongo,Valor de Oferta / m2,889
2017/3 Trimestre,Vila do Conde,Valor de Oferta / m2,1186
2017/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1120
2017/4 Trimestre,Cascais,Fogos em Oferta,2701
2017/4 Trimestre,Lisboa,Fogos em Oferta,8038
2017/4 Trimestre,Loures,Fogos em Oferta,995
2017/4 Trimestre,Mafra,Fogos em Oferta,692
2017/4 Trimestre,Oeiras,Fogos em Oferta,1516
2017/4 Trimestre,Sintra,Fogos em Oferta,3404
2017/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,1499
2017/4 Trimestre,Amadora,Fogos em Oferta,653
2017/4 Trimestre,Odivelas,Fogos em Oferta,668
2017/4 Trimestre,Alcochete,Fogos em Oferta,184
2017/4 Trimestre,Almada,Fogos em Oferta,1522
2017/4 Trimestre,Barreiro,Fogos em Oferta,466
2017/4 Trimestre,Moita,Fogos em Oferta,416
2017/4 Trimestre,Montijo,Fogos em Oferta,404
2017/4 Trimestre,Palmela,Fogos em Oferta,811
2017/4 Trimestre,Seixal,Fogos em Oferta,1842
2017/4 Trimestre,Sesimbra,Fogos em Oferta,549
2017/4 Trimestre,Setúbal,Fogos em Oferta,1161
2017/4 Trimestre,Espinho,Fogos em Oferta,41
2017/4 Trimestre,Gondomar,Fogos em Oferta,613
2017/4 Trimestre,Maia,Fogos em Oferta,1018
2017/4 Trimestre,Matosinhos,Fogos em Oferta,643
2017/4 Trimestre,Porto,Fogos em Oferta,1739
2017/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,192
2017/4 Trimestre,Valongo,Fogos em Oferta,434
2017/4 Trimestre,Vila do Conde,Fogos em Oferta,244
2017/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1361
2017/4 Trimestre,Cascais,Valor de Oferta / m2,2922
2017/4 Trimestre,Lisboa,Valor de Oferta / m2,4514
2017/4 Trimestre,Loures,Valor de Oferta / m2,1557
2017/4 Trimestre,Mafra,Valor de Oferta / m2,1319
2017/4 Trimestre,Oeiras,Valor de Oferta / m2,2357
2017/4 Trimestre,Sintra,Valor de Oferta / m2,1275
2017/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1080
2017/4 Trimestre,Amadora,Valor de Oferta / m2,1476
2017/4 Trimestre,Odivelas,Valor de Oferta / m2,1565
2017/4 Trimestre,Alcochete,Valor de Oferta / m2,1543
2017/4 Trimestre,Almada,Valor de Oferta / m2,1523
2017/4 Trimestre,Barreiro,Valor de Oferta / m2,936
2017/4 Trimestre,Moita,Valor de Oferta / m2,838
2017/4 Trimestre,Montijo,Valor de Oferta / m2,1115
2017/4 Trimestre,Palmela,Valor de Oferta / m2,1669
2017/4 Trimestre,Seixal,Valor de Oferta / m2,1246
2017/4 Trimestre,Sesimbra,Valor de Oferta / m2,1476
2017/4 Trimestre,Setúbal,Valor de Oferta / m2,1080
2017/4 Trimestre,Espinho,Valor de Oferta / m2,1677
2017/4 Trimestre,Gondomar,Valor de Oferta / m2,995
2017/4 Trimestre,Maia,Valor de Oferta / m2,1055
2017/4 Trimestre,Matosinhos,Valor de Oferta / m2,1409
2017/4 Trimestre,Porto,Valor de Oferta / m2,2466
2017/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1295
2017/4 Trimestre,Valongo,Valor de Oferta / m2,914
2017/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1226
2017/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1163
2018/1 Trimestre,Lisboa,Fogos em Oferta,8507
2018/1 Trimestre,Cascais,Fogos em Oferta,2668
2018/1 Trimestre,Loures,Fogos em Oferta,1122
2018/1 Trimestre,Mafra,Fogos em Oferta,607
2018/1 Trimestre,Oeiras,Fogos em Oferta,1650
2018/1 Trimestre,Sintra,Fogos em Oferta,3298
2018/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,1500
2018/1 Trimestre,Amadora,Fogos em Oferta,819
2018/1 Trimestre,Odivelas,Fogos em Oferta,796
2018/1 Trimestre,Alcochete,Fogos em Oferta,163
2018/1 Trimestre,Almada,Fogos em Oferta,1566
2018/1 Trimestre,Barreiro,Fogos em Oferta,400
2018/1 Trimestre,Moita,Fogos em Oferta,299
2018/1 Trimestre,Montijo,Fogos em Oferta,331
2018/1 Trimestre,Palmela,Fogos em Oferta,770
2018/1 Trimestre,Seixal,Fogos em Oferta,1787
2018/1 Trimestre,Sesimbra,Fogos em Oferta,517
2018/1 Trimestre,Setúbal,Fogos em Oferta,1134
2018/1 Trimestre,Espinho,Fogos em Oferta,25
2018/1 Trimestre,Gondomar,Fogos em Oferta,746
2018/1 Trimestre,Maia,Fogos em Oferta,1096
2018/1 Trimestre,Matosinhos,Fogos em Oferta,780
2018/1 Trimestre,Porto,Fogos em Oferta,2675
2018/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,212
2018/1 Trimestre,Valongo,Fogos em Oferta,473
2018/1 Trimestre,Vila do Conde,Fogos em Oferta,271
2018/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1629
2018/1 Trimestre,Cascais,Valor de Oferta / m2,3018
2018/1 Trimestre,Lisboa,Valor de Oferta / m2,4516
